original,tampered,region_hd,region_mr,region_verdict,global_phash_diff,md5_changed,sha256_changed,tamper_type,grid,threshold,is_actual_tampered,is_predicted_tampered,baseline_pred
00000013_000.png,crop_00000013_000.png,282,1.0,Tampered,26,True,True,crop,3×3,2.0,True,True,True
00000013_001.png,crop_00000013_001.png,260,1.0,Tampered,32,True,True,crop,3×3,2.0,True,True,True
00000013_002.png,crop_00000013_002.png,268,1.0,Tampered,16,True,True,crop,3×3,2.0,True,True,True
00000013_003.png,crop_00000013_003.png,270,1.0,Tampered,24,True,True,crop,3×3,2.0,True,True,True
00000013_004.png,crop_00000013_004.png,256,1.0,Tampered,12,True,True,crop,3×3,2.0,True,True,True
00000013_005.png,crop_00000013_005.png,260,1.0,Tampered,22,True,True,crop,3×3,2.0,True,True,True
00000013_006.png,crop_00000013_006.png,238,1.0,Tampered,26,True,True,crop,3×3,2.0,True,True,True
00000013_007.png,crop_00000013_007.png,280,1.0,Tampered,22,True,True,crop,3×3,2.0,True,True,True
00000013_008.png,crop_00000013_008.png,266,1.0,Tampered,28,True,True,crop,3×3,2.0,True,True,True
00000013_009.png,crop_00000013_009.png,206,1.0,Tampered,10,True,True,crop,3×3,2.0,True,True,True
00000013_010.png,crop_00000013_010.png,252,1.0,Tampered,22,True,True,crop,3×3,2.0,True,True,True
00000013_011.png,crop_00000013_011.png,246,1.0,Tampered,20,True,True,crop,3×3,2.0,True,True,True
00000013_012.png,crop_00000013_012.png,264,1.0,Tampered,8,True,True,crop,3×3,2.0,True,True,True
00000013_013.png,crop_00000013_013.png,266,1.0,Tampered,30,True,True,crop,3×3,2.0,True,True,True
00000013_014.png,crop_00000013_014.png,240,1.0,Tampered,24,True,True,crop,3×3,2.0,True,True,True
00000013_015.png,crop_00000013_015.png,266,1.0,Tampered,26,True,True,crop,3×3,2.0,True,True,True
00000013_016.png,crop_00000013_016.png,250,1.0,Tampered,12,True,True,crop,3×3,2.0,True,True,True
00000013_017.png,crop_00000013_017.png,258,1.0,Tampered,16,True,True,crop,3×3,2.0,True,True,True
00000013_018.png,crop_00000013_018.png,262,1.0,Tampered,26,True,True,crop,3×3,2.0,True,True,True
00000013_019.png,crop_00000013_019.png,270,1.0,Tampered,22,True,True,crop,3×3,2.0,True,True,True
00000013_020.png,crop_00000013_020.png,260,1.0,Tampered,36,True,True,crop,3×3,2.0,True,True,True
00000013_021.png,crop_00000013_021.png,260,1.0,Tampered,30,True,True,crop,3×3,2.0,True,True,True
00000013_022.png,crop_00000013_022.png,240,1.0,Tampered,18,True,True,crop,3×3,2.0,True,True,True
00000013_023.png,crop_00000013_023.png,286,1.0,Tampered,28,True,True,crop,3×3,2.0,True,True,True
00000013_024.png,crop_00000013_024.png,246,1.0,Tampered,16,True,True,crop,3×3,2.0,True,True,True
00000013_025.png,crop_00000013_025.png,280,1.0,Tampered,26,True,True,crop,3×3,2.0,True,True,True
00000013_026.png,crop_00000013_026.png,256,1.0,Tampered,16,True,True,crop,3×3,2.0,True,True,True
00000013_027.png,crop_00000013_027.png,260,1.0,Tampered,28,True,True,crop,3×3,2.0,True,True,True
00000013_028.png,crop_00000013_028.png,274,1.0,Tampered,24,True,True,crop,3×3,2.0,True,True,True
00000013_029.png,crop_00000013_029.png,250,1.0,Tampered,22,True,True,crop,3×3,2.0,True,True,True
00000013_030.png,crop_00000013_030.png,254,1.0,Tampered,16,True,True,crop,3×3,2.0,True,True,True
00000013_031.png,crop_00000013_031.png,274,1.0,Tampered,22,True,True,crop,3×3,2.0,True,True,True
00000013_032.png,crop_00000013_032.png,224,1.0,Tampered,10,True,True,crop,3×3,2.0,True,True,True
00000013_033.png,crop_00000013_033.png,282,1.0,Tampered,26,True,True,crop,3×3,2.0,True,True,True
00000013_034.png,crop_00000013_034.png,262,1.0,Tampered,20,True,True,crop,3×3,2.0,True,True,True
00000013_035.png,crop_00000013_035.png,274,1.0,Tampered,28,True,True,crop,3×3,2.0,True,True,True
00000013_036.png,crop_00000013_036.png,250,1.0,Tampered,18,True,True,crop,3×3,2.0,True,True,True
00000013_037.png,crop_00000013_037.png,276,1.0,Tampered,24,True,True,crop,3×3,2.0,True,True,True
00000013_038.png,crop_00000013_038.png,268,1.0,Tampered,26,True,True,crop,3×3,2.0,True,True,True
00000013_039.png,crop_00000013_039.png,218,1.0,Tampered,16,True,True,crop,3×3,2.0,True,True,True
00000013_040.png,crop_00000013_040.png,248,1.0,Tampered,20,True,True,crop,3×3,2.0,True,True,True
00000013_041.png,crop_00000013_041.png,304,1.0,Tampered,26,True,True,crop,3×3,2.0,True,True,True
00000013_042.png,crop_00000013_042.png,264,1.0,Tampered,18,True,True,crop,3×3,2.0,True,True,True
00000013_043.png,crop_00000013_043.png,234,1.0,Tampered,14,True,True,crop,3×3,2.0,True,True,True
00000013_044.png,crop_00000013_044.png,296,1.0,Tampered,28,True,True,crop,3×3,2.0,True,True,True
00000013_045.png,crop_00000013_045.png,216,1.0,Tampered,10,True,True,crop,3×3,2.0,True,True,True
00000013_046.png,crop_00000013_046.png,268,1.0,Tampered,28,True,True,crop,3×3,2.0,True,True,True
00000014_000.png,crop_00000014_000.png,260,1.0,Tampered,22,True,True,crop,3×3,2.0,True,True,True
00000015_000.png,crop_00000015_000.png,292,1.0,Tampered,26,True,True,crop,3×3,2.0,True,True,True
00000016_000.png,crop_00000016_000.png,268,1.0,Tampered,16,True,True,crop,3×3,2.0,True,True,True
00000017_000.png,crop_00000017_000.png,284,1.0,Tampered,20,True,True,crop,3×3,2.0,True,True,True
00000017_001.png,crop_00000017_001.png,238,1.0,Tampered,20,True,True,crop,3×3,2.0,True,True,True
00000017_002.png,crop_00000017_002.png,224,1.0,Tampered,20,True,True,crop,3×3,2.0,True,True,True
00000018_000.png,crop_00000018_000.png,256,1.0,Tampered,16,True,True,crop,3×3,2.0,True,True,True
00000019_000.png,crop_00000019_000.png,254,1.0,Tampered,26,True,True,crop,3×3,2.0,True,True,True
00000020_000.png,crop_00000020_000.png,236,1.0,Tampered,14,True,True,crop,3×3,2.0,True,True,True
00000020_001.png,crop_00000020_001.png,216,1.0,Tampered,10,True,True,crop,3×3,2.0,True,True,True
00000020_002.png,crop_00000020_002.png,158,1.0,Tampered,12,True,True,crop,3×3,2.0,True,True,True
00000021_000.png,crop_00000021_000.png,274,1.0,Tampered,18,True,True,crop,3×3,2.0,True,True,True
00000021_001.png,crop_00000021_001.png,280,1.0,Tampered,36,True,True,crop,3×3,2.0,True,True,True
00000022_000.png,crop_00000022_000.png,280,1.0,Tampered,26,True,True,crop,3×3,2.0,True,True,True
00000022_001.png,crop_00000022_001.png,266,1.0,Tampered,26,True,True,crop,3×3,2.0,True,True,True
00000023_000.png,crop_00000023_000.png,256,1.0,Tampered,26,True,True,crop,3×3,2.0,True,True,True
00000023_001.png,crop_00000023_001.png,216,1.0,Tampered,14,True,True,crop,3×3,2.0,True,True,True
00000023_002.png,crop_00000023_002.png,272,1.0,Tampered,42,True,True,crop,3×3,2.0,True,True,True
00000023_003.png,crop_00000023_003.png,266,1.0,Tampered,24,True,True,crop,3×3,2.0,True,True,True
00000023_004.png,crop_00000023_004.png,294,1.0,Tampered,28,True,True,crop,3×3,2.0,True,True,True
00000024_000.png,crop_00000024_000.png,280,1.0,Tampered,20,True,True,crop,3×3,2.0,True,True,True
00000025_000.png,crop_00000025_000.png,256,1.0,Tampered,26,True,True,crop,3×3,2.0,True,True,True
00000026_000.png,crop_00000026_000.png,256,1.0,Tampered,24,True,True,crop,3×3,2.0,True,True,True
00000027_000.png,crop_00000027_000.png,262,1.0,Tampered,22,True,True,crop,3×3,2.0,True,True,True
00000028_000.png,crop_00000028_000.png,200,1.0,Tampered,14,True,True,crop,3×3,2.0,True,True,True
00000029_000.png,crop_00000029_000.png,262,1.0,Tampered,16,True,True,crop,3×3,2.0,True,True,True
00000030_000.png,crop_00000030_000.png,248,1.0,Tampered,24,True,True,crop,3×3,2.0,True,True,True
00000030_001.png,crop_00000030_001.png,272,1.0,Tampered,24,True,True,crop,3×3,2.0,True,True,True
00000031_000.png,crop_00000031_000.png,274,1.0,Tampered,26,True,True,crop,3×3,2.0,True,True,True
00000032_000.png,crop_00000032_000.png,248,1.0,Tampered,34,True,True,crop,3×3,2.0,True,True,True
00000032_001.png,crop_00000032_001.png,252,1.0,Tampered,16,True,True,crop,3×3,2.0,True,True,True
00000032_002.png,crop_00000032_002.png,234,1.0,Tampered,18,True,True,crop,3×3,2.0,True,True,True
00000032_003.png,crop_00000032_003.png,240,1.0,Tampered,18,True,True,crop,3×3,2.0,True,True,True
00000032_004.png,crop_00000032_004.png,230,1.0,Tampered,20,True,True,crop,3×3,2.0,True,True,True
00000032_005.png,crop_00000032_005.png,234,1.0,Tampered,30,True,True,crop,3×3,2.0,True,True,True
00000032_006.png,crop_00000032_006.png,248,1.0,Tampered,24,True,True,crop,3×3,2.0,True,True,True
00000032_007.png,crop_00000032_007.png,250,1.0,Tampered,30,True,True,crop,3×3,2.0,True,True,True
00000032_008.png,crop_00000032_008.png,270,1.0,Tampered,20,True,True,crop,3×3,2.0,True,True,True
00000032_009.png,crop_00000032_009.png,222,1.0,Tampered,16,True,True,crop,3×3,2.0,True,True,True
00000032_010.png,crop_00000032_010.png,270,1.0,Tampered,30,True,True,crop,3×3,2.0,True,True,True
00000032_011.png,crop_00000032_011.png,256,1.0,Tampered,28,True,True,crop,3×3,2.0,True,True,True
00000032_012.png,crop_00000032_012.png,222,1.0,Tampered,14,True,True,crop,3×3,2.0,True,True,True
00000032_013.png,crop_00000032_013.png,256,1.0,Tampered,24,True,True,crop,3×3,2.0,True,True,True
00000032_014.png,crop_00000032_014.png,262,1.0,Tampered,28,True,True,crop,3×3,2.0,True,True,True
00000032_015.png,crop_00000032_015.png,230,1.0,Tampered,28,True,True,crop,3×3,2.0,True,True,True
00000032_016.png,crop_00000032_016.png,228,1.0,Tampered,12,True,True,crop,3×3,2.0,True,True,True
00000032_017.png,crop_00000032_017.png,248,1.0,Tampered,24,True,True,crop,3×3,2.0,True,True,True
00000032_018.png,crop_00000032_018.png,250,1.0,Tampered,22,True,True,crop,3×3,2.0,True,True,True
00000032_019.png,crop_00000032_019.png,258,1.0,Tampered,22,True,True,crop,3×3,2.0,True,True,True
00000032_020.png,crop_00000032_020.png,270,1.0,Tampered,20,True,True,crop,3×3,2.0,True,True,True
00000032_021.png,crop_00000032_021.png,230,1.0,Tampered,18,True,True,crop,3×3,2.0,True,True,True
00000032_022.png,crop_00000032_022.png,226,1.0,Tampered,12,True,True,crop,3×3,2.0,True,True,True
00000032_023.png,crop_00000032_023.png,240,1.0,Tampered,14,True,True,crop,3×3,2.0,True,True,True
00000032_024.png,crop_00000032_024.png,258,1.0,Tampered,20,True,True,crop,3×3,2.0,True,True,True
00000032_025.png,crop_00000032_025.png,244,1.0,Tampered,30,True,True,crop,3×3,2.0,True,True,True
00000032_026.png,crop_00000032_026.png,262,1.0,Tampered,26,True,True,crop,3×3,2.0,True,True,True
00000032_027.png,crop_00000032_027.png,272,1.0,Tampered,22,True,True,crop,3×3,2.0,True,True,True
00000032_028.png,crop_00000032_028.png,260,1.0,Tampered,24,True,True,crop,3×3,2.0,True,True,True
00000032_029.png,crop_00000032_029.png,236,1.0,Tampered,16,True,True,crop,3×3,2.0,True,True,True
00000032_030.png,crop_00000032_030.png,236,1.0,Tampered,24,True,True,crop,3×3,2.0,True,True,True
00000032_031.png,crop_00000032_031.png,250,1.0,Tampered,18,True,True,crop,3×3,2.0,True,True,True
00000032_032.png,crop_00000032_032.png,278,1.0,Tampered,16,True,True,crop,3×3,2.0,True,True,True
00000032_033.png,crop_00000032_033.png,250,1.0,Tampered,20,True,True,crop,3×3,2.0,True,True,True
00000032_034.png,crop_00000032_034.png,254,1.0,Tampered,16,True,True,crop,3×3,2.0,True,True,True
00000032_035.png,crop_00000032_035.png,246,1.0,Tampered,20,True,True,crop,3×3,2.0,True,True,True
00000032_036.png,crop_00000032_036.png,266,1.0,Tampered,14,True,True,crop,3×3,2.0,True,True,True
00000032_037.png,crop_00000032_037.png,214,1.0,Tampered,10,True,True,crop,3×3,2.0,True,True,True
00000032_038.png,crop_00000032_038.png,296,1.0,Tampered,32,True,True,crop,3×3,2.0,True,True,True
00000032_039.png,crop_00000032_039.png,252,1.0,Tampered,22,True,True,crop,3×3,2.0,True,True,True
00000032_040.png,crop_00000032_040.png,252,1.0,Tampered,18,True,True,crop,3×3,2.0,True,True,True
00000032_041.png,crop_00000032_041.png,256,1.0,Tampered,16,True,True,crop,3×3,2.0,True,True,True
00000032_042.png,crop_00000032_042.png,256,1.0,Tampered,28,True,True,crop,3×3,2.0,True,True,True
00000032_043.png,crop_00000032_043.png,234,1.0,Tampered,24,True,True,crop,3×3,2.0,True,True,True
00000032_044.png,crop_00000032_044.png,256,1.0,Tampered,26,True,True,crop,3×3,2.0,True,True,True
00000032_045.png,crop_00000032_045.png,246,1.0,Tampered,18,True,True,crop,3×3,2.0,True,True,True
00000032_046.png,crop_00000032_046.png,252,1.0,Tampered,18,True,True,crop,3×3,2.0,True,True,True
00000032_047.png,crop_00000032_047.png,238,1.0,Tampered,16,True,True,crop,3×3,2.0,True,True,True
00000032_048.png,crop_00000032_048.png,266,1.0,Tampered,24,True,True,crop,3×3,2.0,True,True,True
00000032_049.png,crop_00000032_049.png,260,1.0,Tampered,36,True,True,crop,3×3,2.0,True,True,True
00000032_050.png,crop_00000032_050.png,244,1.0,Tampered,26,True,True,crop,3×3,2.0,True,True,True
00000032_051.png,crop_00000032_051.png,196,1.0,Tampered,6,True,True,crop,3×3,2.0,True,True,True
00000032_052.png,crop_00000032_052.png,232,1.0,Tampered,12,True,True,crop,3×3,2.0,True,True,True
00000032_053.png,crop_00000032_053.png,258,1.0,Tampered,32,True,True,crop,3×3,2.0,True,True,True
00000032_054.png,crop_00000032_054.png,250,1.0,Tampered,14,True,True,crop,3×3,2.0,True,True,True
00000032_055.png,crop_00000032_055.png,268,1.0,Tampered,32,True,True,crop,3×3,2.0,True,True,True
00000032_056.png,crop_00000032_056.png,262,1.0,Tampered,30,True,True,crop,3×3,2.0,True,True,True
00000032_057.png,crop_00000032_057.png,248,1.0,Tampered,28,True,True,crop,3×3,2.0,True,True,True
00000032_058.png,crop_00000032_058.png,258,1.0,Tampered,20,True,True,crop,3×3,2.0,True,True,True
00000032_059.png,crop_00000032_059.png,292,1.0,Tampered,26,True,True,crop,3×3,2.0,True,True,True
00000032_060.png,crop_00000032_060.png,250,1.0,Tampered,34,True,True,crop,3×3,2.0,True,True,True
00000033_000.png,crop_00000033_000.png,282,1.0,Tampered,38,True,True,crop,3×3,2.0,True,True,True
00000034_000.png,crop_00000034_000.png,244,1.0,Tampered,22,True,True,crop,3×3,2.0,True,True,True
00000034_001.png,crop_00000034_001.png,282,1.0,Tampered,22,True,True,crop,3×3,2.0,True,True,True
00000035_000.png,crop_00000035_000.png,294,1.0,Tampered,32,True,True,crop,3×3,2.0,True,True,True
00000035_001.png,crop_00000035_001.png,256,1.0,Tampered,22,True,True,crop,3×3,2.0,True,True,True
00000036_000.png,crop_00000036_000.png,272,1.0,Tampered,32,True,True,crop,3×3,2.0,True,True,True
00000037_000.png,crop_00000037_000.png,298,1.0,Tampered,24,True,True,crop,3×3,2.0,True,True,True
00000038_000.png,crop_00000038_000.png,254,1.0,Tampered,20,True,True,crop,3×3,2.0,True,True,True
00000038_001.png,crop_00000038_001.png,260,1.0,Tampered,18,True,True,crop,3×3,2.0,True,True,True
00000038_002.png,crop_00000038_002.png,250,1.0,Tampered,14,True,True,crop,3×3,2.0,True,True,True
00000038_003.png,crop_00000038_003.png,254,1.0,Tampered,34,True,True,crop,3×3,2.0,True,True,True
00000038_004.png,crop_00000038_004.png,256,1.0,Tampered,22,True,True,crop,3×3,2.0,True,True,True
00000038_005.png,crop_00000038_005.png,266,1.0,Tampered,20,True,True,crop,3×3,2.0,True,True,True
00000038_006.png,crop_00000038_006.png,242,1.0,Tampered,30,True,True,crop,3×3,2.0,True,True,True
00000038_007.png,crop_00000038_007.png,242,1.0,Tampered,22,True,True,crop,3×3,2.0,True,True,True
00000039_000.png,crop_00000039_000.png,260,1.0,Tampered,22,True,True,crop,3×3,2.0,True,True,True
00000039_001.png,crop_00000039_001.png,274,1.0,Tampered,32,True,True,crop,3×3,2.0,True,True,True
00000039_002.png,crop_00000039_002.png,270,1.0,Tampered,28,True,True,crop,3×3,2.0,True,True,True
00000039_003.png,crop_00000039_003.png,228,1.0,Tampered,28,True,True,crop,3×3,2.0,True,True,True
00000039_004.png,crop_00000039_004.png,288,1.0,Tampered,24,True,True,crop,3×3,2.0,True,True,True
00000040_000.png,crop_00000040_000.png,280,1.0,Tampered,18,True,True,crop,3×3,2.0,True,True,True
00000040_001.png,crop_00000040_001.png,248,1.0,Tampered,26,True,True,crop,3×3,2.0,True,True,True
00000040_002.png,crop_00000040_002.png,218,1.0,Tampered,22,True,True,crop,3×3,2.0,True,True,True
00000040_003.png,crop_00000040_003.png,242,1.0,Tampered,22,True,True,crop,3×3,2.0,True,True,True
00000041_000.png,crop_00000041_000.png,310,1.0,Tampered,40,True,True,crop,3×3,2.0,True,True,True
00000041_001.png,crop_00000041_001.png,270,1.0,Tampered,28,True,True,crop,3×3,2.0,True,True,True
00000041_002.png,crop_00000041_002.png,290,1.0,Tampered,26,True,True,crop,3×3,2.0,True,True,True
00000041_003.png,crop_00000041_003.png,274,1.0,Tampered,18,True,True,crop,3×3,2.0,True,True,True
00000041_004.png,crop_00000041_004.png,268,1.0,Tampered,34,True,True,crop,3×3,2.0,True,True,True
00000041_005.png,crop_00000041_005.png,268,1.0,Tampered,30,True,True,crop,3×3,2.0,True,True,True
00000041_006.png,crop_00000041_006.png,292,1.0,Tampered,26,True,True,crop,3×3,2.0,True,True,True
00000042_000.png,crop_00000042_000.png,240,1.0,Tampered,16,True,True,crop,3×3,2.0,True,True,True
00000042_001.png,crop_00000042_001.png,268,1.0,Tampered,32,True,True,crop,3×3,2.0,True,True,True
00000042_002.png,crop_00000042_002.png,268,1.0,Tampered,28,True,True,crop,3×3,2.0,True,True,True
00000042_003.png,crop_00000042_003.png,248,1.0,Tampered,24,True,True,crop,3×3,2.0,True,True,True
00000042_004.png,crop_00000042_004.png,264,1.0,Tampered,24,True,True,crop,3×3,2.0,True,True,True
00000042_005.png,crop_00000042_005.png,282,1.0,Tampered,30,True,True,crop,3×3,2.0,True,True,True
00000042_006.png,crop_00000042_006.png,250,1.0,Tampered,18,True,True,crop,3×3,2.0,True,True,True
00000042_007.png,crop_00000042_007.png,278,1.0,Tampered,24,True,True,crop,3×3,2.0,True,True,True
00000042_008.png,crop_00000042_008.png,294,1.0,Tampered,24,True,True,crop,3×3,2.0,True,True,True
00000043_000.png,crop_00000043_000.png,274,1.0,Tampered,22,True,True,crop,3×3,2.0,True,True,True
00000044_000.png,crop_00000044_000.png,268,1.0,Tampered,22,True,True,crop,3×3,2.0,True,True,True
00000044_001.png,crop_00000044_001.png,250,1.0,Tampered,26,True,True,crop,3×3,2.0,True,True,True
00000044_002.png,crop_00000044_002.png,254,1.0,Tampered,28,True,True,crop,3×3,2.0,True,True,True
00000045_000.png,crop_00000045_000.png,264,1.0,Tampered,18,True,True,crop,3×3,2.0,True,True,True
00000046_000.png,crop_00000046_000.png,262,1.0,Tampered,18,True,True,crop,3×3,2.0,True,True,True
00000047_000.png,crop_00000047_000.png,292,1.0,Tampered,26,True,True,crop,3×3,2.0,True,True,True
00000047_001.png,crop_00000047_001.png,262,1.0,Tampered,26,True,True,crop,3×3,2.0,True,True,True
00000047_002.png,crop_00000047_002.png,268,1.0,Tampered,28,True,True,crop,3×3,2.0,True,True,True
00000047_003.png,crop_00000047_003.png,250,1.0,Tampered,34,True,True,crop,3×3,2.0,True,True,True
00000047_004.png,crop_00000047_004.png,250,1.0,Tampered,20,True,True,crop,3×3,2.0,True,True,True
00000047_005.png,crop_00000047_005.png,232,1.0,Tampered,22,True,True,crop,3×3,2.0,True,True,True
00000047_006.png,crop_00000047_006.png,274,1.0,Tampered,30,True,True,crop,3×3,2.0,True,True,True
00000047_007.png,crop_00000047_007.png,222,1.0,Tampered,24,True,True,crop,3×3,2.0,True,True,True
00000048_000.png,crop_00000048_000.png,284,1.0,Tampered,30,True,True,crop,3×3,2.0,True,True,True
00000049_000.png,crop_00000049_000.png,268,1.0,Tampered,18,True,True,crop,3×3,2.0,True,True,True
00000049_001.png,crop_00000049_001.png,282,1.0,Tampered,28,True,True,crop,3×3,2.0,True,True,True
00000049_002.png,crop_00000049_002.png,252,1.0,Tampered,20,True,True,crop,3×3,2.0,True,True,True
00000050_000.png,crop_00000050_000.png,284,1.0,Tampered,26,True,True,crop,3×3,2.0,True,True,True
00000050_001.png,crop_00000050_001.png,256,1.0,Tampered,16,True,True,crop,3×3,2.0,True,True,True
00000050_002.png,crop_00000050_002.png,260,1.0,Tampered,18,True,True,crop,3×3,2.0,True,True,True
00000050_003.png,crop_00000050_003.png,282,1.0,Tampered,30,True,True,crop,3×3,2.0,True,True,True
00000051_000.png,crop_00000051_000.png,268,1.0,Tampered,40,True,True,crop,3×3,2.0,True,True,True
00000052_000.png,crop_00000052_000.png,278,1.0,Tampered,26,True,True,crop,3×3,2.0,True,True,True
00000052_001.png,crop_00000052_001.png,290,1.0,Tampered,32,True,True,crop,3×3,2.0,True,True,True
00000053_000.png,crop_00000053_000.png,282,1.0,Tampered,28,True,True,crop,3×3,2.0,True,True,True
00000053_001.png,crop_00000053_001.png,294,1.0,Tampered,30,True,True,crop,3×3,2.0,True,True,True
00000054_000.png,crop_00000054_000.png,292,1.0,Tampered,34,True,True,crop,3×3,2.0,True,True,True
00000054_001.png,crop_00000054_001.png,240,1.0,Tampered,32,True,True,crop,3×3,2.0,True,True,True
00000054_002.png,crop_00000054_002.png,288,1.0,Tampered,30,True,True,crop,3×3,2.0,True,True,True
00000054_003.png,crop_00000054_003.png,282,1.0,Tampered,26,True,True,crop,3×3,2.0,True,True,True
00000054_004.png,crop_00000054_004.png,268,1.0,Tampered,30,True,True,crop,3×3,2.0,True,True,True
00000054_005.png,crop_00000054_005.png,302,1.0,Tampered,28,True,True,crop,3×3,2.0,True,True,True
00000054_006.png,crop_00000054_006.png,230,1.0,Tampered,12,True,True,crop,3×3,2.0,True,True,True
00000054_007.png,crop_00000054_007.png,226,1.0,Tampered,24,True,True,crop,3×3,2.0,True,True,True
00000054_008.png,crop_00000054_008.png,272,1.0,Tampered,28,True,True,crop,3×3,2.0,True,True,True
00000054_009.png,crop_00000054_009.png,272,1.0,Tampered,22,True,True,crop,3×3,2.0,True,True,True
00000055_000.png,crop_00000055_000.png,246,1.0,Tampered,24,True,True,crop,3×3,2.0,True,True,True
00000056_000.png,crop_00000056_000.png,268,1.0,Tampered,30,True,True,crop,3×3,2.0,True,True,True
00000056_001.png,crop_00000056_001.png,196,1.0,Tampered,10,True,True,crop,3×3,2.0,True,True,True
00000057_000.png,crop_00000057_000.png,280,1.0,Tampered,24,True,True,crop,3×3,2.0,True,True,True
00000057_001.png,crop_00000057_001.png,284,1.0,Tampered,28,True,True,crop,3×3,2.0,True,True,True
00000057_002.png,crop_00000057_002.png,260,1.0,Tampered,22,True,True,crop,3×3,2.0,True,True,True
00000057_003.png,crop_00000057_003.png,268,1.0,Tampered,36,True,True,crop,3×3,2.0,True,True,True
00000057_004.png,crop_00000057_004.png,286,1.0,Tampered,20,True,True,crop,3×3,2.0,True,True,True
00000058_000.png,crop_00000058_000.png,284,1.0,Tampered,26,True,True,crop,3×3,2.0,True,True,True
